"","yr_cyc_num","date_time","lat","long","vmax","mslp","typh_grade"
"129","04","2018051312",20.4,145,30,1006,"TD"
"130","04","2018051318",20.9,144.5,25,1008,"TD"
"131","04","2018051400",21.4,144.4,25,1008,"TD"
"132","04","2018051406",22.3,144.2,20,1008,"DB"
"133","04","2018051412",23,144.1,20,1009,"DB"
"134","04","2018051418",23.3,144.9,20,1009,"DB"
"135","05","2018060206",12.3,112.6,20,1007,"DB"
"136","05","2018060212",12.6,111.4,25,1005,"TD"
"137","05","2018060218",13.2,111,25,1005,"TD"
"138","05","2018060300",13.8,110.8,25,1004,"TD"
"139","05","2018060306",14.8,110.5,25,1003,"TD"
"140","05","2018060312",15.1,110.5,25,1004,"TD"
"141","05","2018060318",15.4,110.4,25,1003,"TD"
"142","05","2018060400",15.6,110.2,25,1003,"TD"
"143","05","2018060406",15.8,110.4,25,1001,"TD"
"144","05","2018060412",16.1,110.9,25,1001,"TD"
"145","05","2018060418",16.7,111.3,25,1001,"TD"
"146","05","2018060500",17.5,111.4,30,1000,"TD"
"147","05","2018060506",18.6,111.5,30,1000,"TD"
"148","05","2018060512",19.9,111.4,30,1000,"TD"
"149","05","2018060518",20.4,110.9,35,1000,"TS"
"150","05","2018060600",20.2,110.4,35,1000,"TS"
"151","05","2018060606",20.2,110.2,35,999,"TS"
"152","05","2018060612",20.3,110.6,30,997,"TD"
"153","05","2018060618",20.4,110.8,30,997,"TD"
"154","05","2018060700",20.6,111.1,35,996,"TS"
"155","05","2018060706",21,111.6,40,996,"TS"
"156","05","2018060712",21.6,112.1,40,996,"TS"
"157","05","2018060718",22.2,112.2,35,996,"TS"
"158","05","2018060800",22.7,112.3,30,1000,"TD"
"159","05","2018060806",23.1,112.4,25,1004,"TD"
"160","05","2018060812",23.3,112.5,20,1007,"DB"
"161","06","2018060700",15.6,127,20,1003,"LO"
"162","06","2018060706",15.6,126.7,25,1002,"LO"
"163","06","2018060712",15.8,126.4,30,998,"TD"
"164","06","2018060718",16.5,126.7,35,995,"TS"
"165","06","2018060800",17.7,127.1,40,993,"TS"
"166","06","2018060806",19,127.1,40,993,"TS"
"167","06","2018060812",19.9,126.8,40,993,"TS"
"168","06","2018060818",20.7,126.8,45,991,"TS"
"169","06","2018060900",21.4,126.9,50,985,"TS"
"170","06","2018060900",21.4,126.9,50,985,"TS"
"171","06","2018060906",22.3,127.4,55,980,"TS"
"172","06","2018060906",22.3,127.4,55,980,"TS"
"173","06","2018060912",22.9,128.2,55,980,"TS"
"174","06","2018060912",22.9,128.2,55,980,"TS"
"175","06","2018060918",24.1,129.3,55,979,"TS"
"176","06","2018060918",24.1,129.3,55,979,"TS"
"177","06","2018061000",25.3,130.7,60,974,"TS"
"178","06","2018061000",25.3,130.7,60,974,"TS"
"179","06","2018061006",26.4,132,55,977,"TS"
"180","06","2018061006",26.4,132,55,977,"TS"
"181","06","2018061012",27.8,134.2,50,979,"TS"
"182","06","2018061012",27.8,134.2,50,979,"TS"
"183","06","2018061018",29.2,136.4,50,979,"TS"
"184","06","2018061018",29.2,136.4,50,979,"TS"
"185","06","2018061100",30.9,138.5,50,978,"TS"
"186","06","2018061100",30.9,138.5,50,978,"TS"
"187","06","2018061106",32.9,141.4,45,976,"TS"
"188","06","2018061112",34.9,144.5,45,976,"EX"
"189","06","2018061118",36.9,147,40,975,"EX"
"190","07","2018061300",20.9,120.3,30,996,"SD"
"191","07","2018061306",21.7,121.8,30,996,"SD"
"192","07","2018061312",22.7,122.7,30,996,"SD"
"193","07","2018061318",23.8,123.5,30,996,"SD"
"194","07","2018061400",25.3,124.5,35,993,"SS"
"195","07","2018061406",26.8,126.4,35,994,"EX"
"196","08","2018061400",21.6,118.3,30,1000,"LO"
"197","08","2018061406",21.7,119,30,1000,"TD"
"198","08","2018061412",22.3,119.6,30,998,"TD"
"199","08","2018061418",22.7,120.2,35,993,"TS"
"200","08","2018061500",22.8,120.7,30,1000,"TD"
"201","08","2018061506",23.6,122,35,995,"TS"
"202","08","2018061512",24.9,123.6,35,995,"TS"
"203","08","2018061518",25.7,124.8,40,993,"SS"
"204","08","2018061600",26.3,127,40,992,"SS"
"205","08","2018061606",26.8,129.2,45,990,"SS"
"206","08","2018061612",27.2,130.8,40,993,"EX"
"207","08","2018061618",28.2,131.2,40,993,"EX"
"208","08","2018061700",28.5,132,35,996,"EX"
"209","08","2018061706",29.3,132.7,35,996,"EX"
"210","09","2018062712",18.7,134,20,1007,"DB"
"211","09","2018062718",19.1,133.2,15,1010,"LO"
"212","09","2018062800",19.6,132.8,15,1010,"LO"
"213","09","2018062806",20,132.5,20,1007,"DB"
"214","09","2018062812",20.1,131.6,25,1004,"TD"
"215","09","2018062818",19.8,131,30,1000,"TD"
"216","09","2018062900",19.4,130.5,35,999,"TS"
"217","09","2018062906",19.8,130.5,40,996,"TS"
"218","09","2018062912",20,130.3,45,993,"TS"
"219","09","2018062918",20.3,129.7,50,990,"TS"
"220","09","2018062918",20.3,129.7,50,990,"TS"
"221","09","2018063000",20.8,129.5,50,991,"TS"
"222","09","2018063000",20.8,129.5,50,991,"TS"
"223","09","2018063006",21,128.9,45,993,"TS"
"224","09","2018063012",21.9,128.5,45,993,"TS"
"225","09","2018063018",22.9,127.9,45,993,"TS"
"226","09","2018070100",23.7,127.5,50,989,"TS"
"227","09","2018070100",23.7,127.5,50,989,"TS"
"228","09","2018070106",24.6,127.2,55,985,"TS"
"229","09","2018070106",24.6,127.2,55,985,"TS"
"230","09","2018070112",25.3,126.9,60,980,"TS"
"231","09","2018070112",25.3,126.9,60,980,"TS"
"232","09","2018070118",26.2,126.8,65,976,"TY"
"233","09","2018070118",26.2,126.8,65,976,"TY"
"234","09","2018070118",26.2,126.8,65,976,"TY"
"235","09","2018070200",27.2,127,75,968,"TY"
"236","09","2018070200",27.2,127,75,968,"TY"
"237","09","2018070200",27.2,127,75,968,"TY"
"238","09","2018070206",28.2,127.3,80,962,"TY"
"239","09","2018070206",28.2,127.3,80,962,"TY"
"240","09","2018070206",28.2,127.3,80,962,"TY"
"241","09","2018070212",29.5,127.7,80,962,"TY"
"242","09","2018070212",29.5,127.7,80,962,"TY"
"243","09","2018070212",29.5,127.7,80,962,"TY"
"244","09","2018070218",30.7,127.9,80,960,"TY"
"245","09","2018070218",30.7,127.9,80,960,"TY"
"246","09","2018070218",30.7,127.9,80,960,"TY"
"247","09","2018070300",32,128.3,75,963,"TY"
"248","09","2018070300",32,128.3,75,963,"TY"
"249","09","2018070300",32,128.3,75,963,"TY"
"250","09","2018070306",33.2,128.9,70,966,"TY"
"251","09","2018070306",33.2,128.9,70,966,"TY"
"252","09","2018070306",33.2,128.9,70,966,"TY"
"253","09","2018070312",34.4,129.8,60,970,"TS"
"254","09","2018070312",34.4,129.8,60,970,"TS"
"255","09","2018070318",35.8,130.9,55,974,"TS"
"256","09","2018070318",35.8,130.9,55,974,"TS"
"257","09","2018070400",37.4,132.4,50,979,"TS"
"258","09","2018070400",37.4,132.4,50,979,"TS"
"259","09","2018070406",39.2,134.7,45,981,"EX"
"260","09","2018070412",40.4,136.7,35,990,"EX"
"261","09","2018070418",41,137.9,30,991,"EX"
"262","09","2018070500",41.2,139.4,30,989,"EX"
"263","10","2018070300",9.7,146.4,20,1007,"DB"
"264","10","2018070306",10.5,146.7,20,1007,"DB"
"265","10","2018070312",11.1,146.7,25,1004,"TD"
"266","10","2018070318",11.4,146.6,30,1001,"TD"
"267","10","2018070400",11.7,146.3,35,999,"TS"
"268","10","2018070406",12.3,146,40,998,"TS"
"269","10","2018070412",12.8,145.4,45,993,"TS"
"270","10","2018070418",13.5,144.9,55,984,"TS"
"271","10","2018070418",13.5,144.9,55,984,"TS"
"272","10","2018070500",14,144,60,983,"TS"
"273","10","2018070500",14,144,60,983,"TS"
"274","10","2018070506",14.5,143.3,70,981,"TY"
"275","10","2018070506",14.5,143.3,70,981,"TY"
"276","10","2018070506",14.5,143.3,70,981,"TY"
"277","10","2018070512",14.8,142.7,85,970,"TY"
"278","10","2018070512",14.8,142.7,85,970,"TY"
"279","10","2018070512",14.8,142.7,85,970,"TY"
"280","10","2018070518",15.4,142.4,115,944,"TY"
"281","10","2018070518",15.4,142.4,115,944,"TY"
"282","10","2018070518",15.4,142.4,115,944,"TY"
"283","10","2018070600",15.9,142,135,924,"ST"
"284","10","2018070600",15.9,142,135,924,"ST"
"285","10","2018070600",15.9,142,135,924,"ST"
"286","10","2018070606",16.5,141.6,130,927,"ST"
"287","10","2018070606",16.5,141.6,130,927,"ST"
"288","10","2018070606",16.5,141.6,130,927,"ST"
"289","10","2018070612",16.7,141.3,130,925,"ST"
"290","10","2018070612",16.7,141.3,130,925,"ST"
"291","10","2018070612",16.7,141.3,130,925,"ST"
"292","10","2018070618",16.9,140.9,120,935,"TY"
"293","10","2018070618",16.9,140.9,120,935,"TY"
"294","10","2018070618",16.9,140.9,120,935,"TY"
"295","10","2018070700",17.2,140.8,115,939,"TY"
"296","10","2018070700",17.2,140.8,115,939,"TY"
"297","10","2018070700",17.2,140.8,115,939,"TY"
"298","10","2018070706",17.6,140.6,120,934,"TY"
"299","10","2018070706",17.6,140.6,120,934,"TY"
"300","10","2018070706",17.6,140.6,120,934,"TY"
"301","10","2018070712",18,140.3,120,934,"TY"
"302","10","2018070712",18,140.3,120,934,"TY"
"303","10","2018070712",18,140.3,120,934,"TY"
"304","10","2018070718",18.7,139.5,125,930,"TY"
"305","10","2018070718",18.7,139.5,125,930,"TY"
"306","10","2018070718",18.7,139.5,125,930,"TY"
"307","10","2018070800",19.1,138.8,135,919,"ST"
"308","10","2018070800",19.1,138.8,135,919,"ST"
"309","10","2018070800",19.1,138.8,135,919,"ST"
"310","10","2018070806",19.8,137.8,140,914,"ST"
"311","10","2018070806",19.8,137.8,140,914,"ST"
"312","10","2018070806",19.8,137.8,140,914,"ST"
"313","10","2018070812",20.5,136.5,145,910,"ST"
"314","10","2018070812",20.5,136.5,145,910,"ST"
"315","10","2018070812",20.5,136.5,145,910,"ST"
"316","10","2018070818",21.1,135.1,145,910,"ST"
"317","10","2018070818",21.1,135.1,145,910,"ST"
"318","10","2018070818",21.1,135.1,145,910,"ST"
"319","10","2018070900",21.8,133.5,140,917,"ST"
"320","10","2018070900",21.8,133.5,140,917,"ST"
"321","10","2018070900",21.8,133.5,140,917,"ST"
"322","10","2018070906",22.4,131.9,130,925,"ST"
"323","10","2018070906",22.4,131.9,130,925,"ST"
"324","10","2018070906",22.4,131.9,130,925,"ST"
"325","10","2018070912",22.9,130.3,125,929,"TY"
"326","10","2018070912",22.9,130.3,125,929,"TY"
"327","10","2018070912",22.9,130.3,125,929,"TY"
"328","10","2018070918",23.5,128.7,115,937,"TY"
"329","10","2018070918",23.5,128.7,115,937,"TY"
"330","10","2018070918",23.5,128.7,115,937,"TY"
"331","10","2018071000",24,127.2,105,945,"TY"
"332","10","2018071000",24,127.2,105,945,"TY"
"333","10","2018071000",24,127.2,105,945,"TY"
"334","10","2018071006",24.7,125.4,100,950,"TY"
"335","10","2018071006",24.7,125.4,100,950,"TY"
"336","10","2018071006",24.7,125.4,100,950,"TY"
"337","10","2018071012",25.3,124,95,953,"TY"
"338","10","2018071012",25.3,124,95,953,"TY"
"339","10","2018071012",25.3,124,95,953,"TY"
"340","10","2018071018",26.2,122.2,95,952,"TY"
"341","10","2018071018",26.2,122.2,95,952,"TY"
"342","10","2018071018",26.2,122.2,95,952,"TY"
"343","10","2018071100",26.4,120,95,951,"TY"
"344","10","2018071100",26.4,120,95,951,"TY"
"345","10","2018071100",26.4,120,95,951,"TY"
"346","10","2018071106",26.5,118.5,75,969,"TY"
"347","10","2018071106",26.5,118.5,75,969,"TY"
"348","10","2018071106",26.5,118.5,75,969,"TY"
"349","10","2018071112",26.7,116.4,55,983,"TS"
"350","10","2018071112",26.7,116.4,55,983,"TS"
"351","10","2018071118",27.5,115.3,30,996,"TD"
"352","11","2018071312",19,137.8,20,1007,"DB"
"353","11","2018071318",19.4,136.9,20,1007,"DB"
"354","11","2018071400",19.8,136,25,1004,"TD"
"355","11","2018071406",20.3,134.9,25,1004,"TD"
"356","11","2018071412",20.5,133.8,25,1003,"TD"
"357","11","2018071418",20.6,132.2,25,1003,"TD"
"358","11","2018071500",20.3,130.8,25,1003,"TD"
"359","11","2018071506",19.6,129.5,25,1003,"TD"
"360","11","2018071512",18.9,128.4,25,1002,"TD"
"361","11","2018071518",19.2,126.9,25,1000,"TD"
"362","11","2018071600",19,125.4,30,1001,"TD"
"363","11","2018071606",18.8,124.2,30,1001,"TD"
"364","11","2018071612",18.6,122.7,35,999,"TS"
"365","11","2018071618",19.4,120.8,35,996,"TS"
"366","11","2018071700",19.5,118.2,40,996,"TS"
"367","11","2018071706",19.3,115.7,40,996,"TS"
"368","11","2018071712",19.1,113.5,40,993,"TS"
"369","11","2018071718",18.9,111.3,40,997,"TS"
"370","11","2018071800",18.9,109.5,40,997,"TS"
"371","11","2018071806",18.9,108,45,991,"TS"
"372","11","2018071812",18.7,106.7,50,989,"TS"
"373","11","2018071812",18.7,106.7,50,989,"TS"
"374","11","2018071818",19,105.5,45,992,"TS"
"375","11","2018071900",19.2,104.6,40,994,"TS"
"376","11","2018071906",19.4,103.8,35,996,"TS"
"377","11","2018071912",19.8,103.1,30,999,"TD"
"378","11","2018071918",20.1,102.6,25,1003,"TD"
"379","11","2018072000",20.6,102.5,20,1007,"DB"
"380","11","2018072006",20.8,103,20,1007,"DB"
"381","11","2018072012",20.8,103.5,15,1005,"DB"
"382","11","2018072018",20.8,104.1,15,1001,"DB"
"383","11","2018072100",20.6,105.1,20,1003,"DB"
"384","11","2018072106",19.9,106,25,999,"TD"
"385","11","2018072112",19.6,106.6,30,997,"TD"
"386","11","2018072118",19.4,107.2,35,996,"TS"
"387","11","2018072200",19.2,107.8,35,994,"TS"
"388","11","2018072206",19,108.3,35,993,"TS"
"389","11","2018072212",19,108.8,35,993,"TS"
"390","11","2018072218",19.3,109.2,35,996,"TS"
"391","11","2018072300",19.7,109.7,35,997,"TS"
"392","11","2018072306",20.3,110.3,30,996,"TD"
"393","11","2018072312",21.1,110.5,30,995,"TD"
"394","11","2018072318",21.3,110.5,30,999,"TD"
"395","11","2018072400",21.7,110,25,998,"TD"
"396","11","2018072406",22.1,109.3,20,999,"DB"
"397","12","2018071812",19.6,129.4,30,1000,"MD"
"398","12","2018071818",19.8,130.1,35,996,"MD"
"399","12","2018071900",20.1,130.9,40,993,"MD"
"400","12","2018071906",20.6,131.5,40,992,"TS"
"401","12","2018071912",21.1,131.7,40,989,"TS"
"402","12","2018071918",21.9,131.4,45,989,"TS"
"403","12","2018072000",22.6,131,45,989,"TS"
"404","12","2018072006",23.3,130.6,45,989,"TS"
"405","12","2018072012",24.4,129.8,45,987,"TS"
"406","12","2018072018",25.4,128.9,45,985,"TS"
"407","12","2018072100",26.6,127.9,45,986,"TS"
"408","12","2018072106",27.7,126.8,45,983,"TS"
"409","12","2018072112",28.8,125.6,45,985,"TS"
"410","12","2018072118",29.8,124,50,985,"TS"
"411","12","2018072118",29.8,124,50,985,"TS"
"412","12","2018072200",30.8,123,55,982,"TS"
"413","12","2018072200",30.8,123,55,982,"TS"
"414","12","2018072206",31.9,122,55,982,"TS"
"415","12","2018072206",31.9,122,55,982,"TS"
"416","12","2018072212",32.6,120.9,45,989,"TS"
"417","12","2018072218",33.5,119.7,40,993,"TS"
"418","12","2018072300",34.4,119,35,991,"TS"
"419","12","2018072306",35.4,118.4,30,989,"TD"
"420","12","2018072312",36.6,117.8,30,1000,"TD"
"421","12","2018072318",37.7,117.5,25,1004,"TD"
"422","12","2018072400",39.1,117.5,25,1004,"TD"
"423","12","2018072406",40.1,118.4,25,1004,"TD"
"424","12","2018072412",41.6,120.2,25,1004,"TD"
"425","13","2018072012",18,116.4,25,1003,"TD"
"426","13","2018072018",17.8,117.8,30,1000,"TD"
"427","13","2018072100",17.9,118.6,35,996,"TS"
"428","13","2018072106",18.4,119.9,35,996,"TS"
"429","13","2018072112",18.8,120.9,35,995,"TS"
"430","13","2018072118",19.7,121.9,30,998,"TD"
"431","13","2018072200",20.5,123.3,25,1002,"LO"
"432","13","2018072206",21.7,124.1,25,1002,"LO"
"433","13","2018072212",23.2,124.1,25,1003,"LO"
"434","13","2018072218",24.7,124.1,25,1003,"LO"
"435","13","2018072300",26.1,123.8,25,1003,"LO"
"436","13","2018072306",28.3,123.6,20,1006,"LO"
"437","13","2018072312",30,123.1,20,1007,"LO"
"438","14","2018072106",20.6,158.8,20,1008,"WV"
"439","14","2018072112",21.1,158.9,20,1008,"WV"
"440","14","2018072118",21.7,159,20,1007,"DB"
"441","14","2018072200",22.1,159.2,25,1005,"TD"
"442","14","2018072206",22.8,159.3,30,1003,"TD"
"443","14","2018072212",23.7,159.4,30,1002,"TD"
"444","14","2018072218",24.4,159.3,35,997,"TS"
"445","14","2018072300",25.2,159.6,35,996,"TS"
"446","14","2018072306",26.1,159.2,40,993,"TS"
"447","14","2018072312",27.2,159.3,45,991,"TS"
"448","14","2018072318",28.4,159.1,45,990,"TS"
"449","14","2018072400",29.2,159,45,990,"TS"
"450","14","2018072406",30.1,158.8,45,989,"TS"
"451","14","2018072412",30.8,158.5,50,986,"TS"
"452","14","2018072412",30.8,158.5,50,986,"TS"
"453","14","2018072418",31.7,158.2,55,981,"TS"
"454","14","2018072418",31.7,158.2,55,981,"TS"
"455","14","2018072500",32.7,158,60,977,"TS"
"456","14","2018072500",32.7,158,60,977,"TS"
"457","14","2018072506",33.9,157.8,65,974,"TY"
"458","14","2018072506",33.9,157.8,65,974,"TY"
"459","14","2018072506",33.9,157.8,65,974,"TY"
"460","14","2018072512",35.3,157.3,60,977,"TS"
"461","14","2018072512",35.3,157.3,60,977,"TS"
"462","14","2018072518",37.1,156.1,60,978,"TS"
"463","14","2018072518",37.1,156.1,60,978,"TS"
"464","14","2018072600",38.5,154.7,55,984,"TS"
"465","14","2018072600",38.5,154.7,55,984,"TS"
"466","14","2018072606",40,153.5,45,991,"TS"
"467","14","2018072612",41.3,152.4,35,997,"TS"
"468","14","2018072618",43,152,25,1003,"TD"
"469","14","2018072700",44.5,152.1,20,1007,"DB"
"470","14","2018072706",45.9,153.2,20,1007,"EX"
"471","15","2018072300",15.2,137.4,15,1010,"LO"
"472","15","2018072306",15.7,137,20,1007,"LO"
"473","15","2018072312",16.2,136.5,20,1007,"LO"
"474","15","2018072318",17.2,136.5,25,1004,"TD"
"475","15","2018072400",18.1,136.6,30,1000,"TD"
"476","15","2018072406",18.7,136.6,35,998,"TS"
"477","15","2018072412",19.3,136.6,40,996,"TS"
"478","15","2018072418",20.2,136.6,45,994,"TS"
"479","15","2018072500",20.8,136.7,40,997,"TS"
"480","15","2018072506",21.5,137.1,40,996,"TS"
"481","15","2018072512",21.9,137.3,45,993,"TS"
"482","15","2018072518",22.1,137.6,55,986,"TS"
"483","15","2018072518",22.1,137.6,55,986,"TS"
"484","15","2018072600",22.5,138.5,55,986,"TS"
"485","15","2018072600",22.5,138.5,55,986,"TS"
"486","15","2018072606",23,139.3,60,981,"TS"
"487","15","2018072606",23,139.3,60,981,"TS"
"488","15","2018072612",23.5,140.3,65,976,"TY"
"489","15","2018072612",23.5,140.3,65,976,"TY"
"490","15","2018072612",23.5,140.3,65,976,"TY"
"491","15","2018072618",24,141.2,75,967,"TY"
"492","15","2018072618",24,141.2,75,967,"TY"
"493","15","2018072618",24,141.2,75,967,"TY"
"494","15","2018072700",25,142.5,85,958,"TY"
"495","15","2018072700",25,142.5,85,958,"TY"
"496","15","2018072700",25,142.5,85,958,"TY"
"497","15","2018072706",26.5,143.8,90,952,"TY"
"498","15","2018072706",26.5,143.8,90,952,"TY"
"499","15","2018072706",26.5,143.8,90,952,"TY"
"500","15","2018072712",28.3,144.6,90,952,"TY"
"501","15","2018072712",28.3,144.6,90,952,"TY"
"502","15","2018072712",28.3,144.6,90,952,"TY"
"503","15","2018072718",30.5,144.2,90,950,"TY"
"504","15","2018072718",30.5,144.2,90,950,"TY"
"505","15","2018072718",30.5,144.2,90,950,"TY"
"506","15","2018072800",32.3,142.8,85,955,"TY"
"507","15","2018072800",32.3,142.8,85,955,"TY"
"508","15","2018072800",32.3,142.8,85,955,"TY"
"509","15","2018072806",33.8,140.5,80,960,"TY"
"510","15","2018072806",33.8,140.5,80,960,"TY"
"511","15","2018072806",33.8,140.5,80,960,"TY"
"512","15","2018072812",34.2,138.3,70,966,"TY"
"513","15","2018072812",34.2,138.3,70,966,"TY"
"514","15","2018072812",34.2,138.3,70,966,"TY"
"515","15","2018072818",34.8,135.9,60,973,"TS"
"516","15","2018072818",34.8,135.9,60,973,"TS"
