"","yr_cyc_num","date_time","lat","long","vmax","mslp","typh_grade"
"1","01","2012021700",10,116.8,20,1007,"DB"
"2","01","2012021706",9.9,115.7,20,1007,"DB"
"3","01","2012021712",9.7,114.4,20,1007,"DB"
"4","01","2012021718",9.8,113.3,20,1007,"DB"
"5","01","2012021800",9.8,112.7,20,1007,"DB"
"6","01","2012021806",9.8,112.4,20,1007,"DB"
"7","01","2012021812",9.9,113.2,20,1007,"DB"
"8","01","2012021818",9.9,112.6,20,1007,"DB"
"9","01","2012021900",9.6,112.9,25,1004,"TD"
"10","01","2012021903",10,112.9,25,1004,"TD"
"11","01","2012021906",10.4,112.3,25,1004,"TD"
"12","01","2012021912",9.7,111.9,20,1007,"DB"
"13","01","2012021918",9.3,112.1,20,1007,"DB"
"14","01","2012022000",9,111.8,20,1007,"DB"
"15","01","2012022006",8.8,111.5,20,1006,"DB"
"16","01","2012022009",8.9,111.7,20,1007,"TD"
"17","01","2012022012",9.2,111.5,20,1007,"DB"
"18","01","2012022018",9,111.2,20,1007,"DB"
"19","01","2012022100",9.5,110.4,20,1007,"TD"
"20","02","2012032718",9.2,113.4,15,1008,"DB"
"21","02","2012032800",9.4,113.3,20,1007,"DB"
"22","02","2012032806",9.6,113.2,20,1007,"DB"
"23","02","2012032812",9.7,112.9,20,1007,"DB"
"24","02","2012032818",9.6,112.7,25,1004,"TD"
"25","02","2012032900",9.6,112.5,30,1000,"TD"
"26","02","2012032906",9.7,112.2,35,996,"TS"
"27","02","2012032912",9.8,111.9,45,989,"TS"
"28","02","2012032918",9.7,111.6,55,982,"TS"
"29","02","2012032918",9.7,111.6,55,982,"TS"
"30","02","2012033000",9.6,111.4,60,978,"TS"
"31","02","2012033000",9.6,111.4,60,978,"TS"
"32","02","2012033006",9.6,111.1,60,978,"TS"
"33","02","2012033006",9.6,111.1,60,978,"TS"
"34","02","2012033012",9.7,110.8,60,978,"TS"
"35","02","2012033012",9.7,110.8,60,978,"TS"
"36","02","2012033018",9.6,110.5,60,978,"TS"
"37","02","2012033018",9.6,110.5,60,978,"TS"
"38","02","2012033100",9.5,110.2,50,985,"TS"
"39","02","2012033100",9.5,110.2,50,985,"TS"
"40","02","2012033106",9.5,109.9,45,989,"TS"
"41","02","2012033112",9.3,109.3,45,989,"TS"
"42","02","2012033118",9.4,108.7,40,998,"TS"
"43","02","2012040100",9.8,108.2,40,993,"TS"
"44","02","2012040106",10.3,107.7,40,993,"TS"
"45","02","2012040112",11,107.2,35,1002,"TS"
"46","02","2012040118",11.8,106.8,20,1007,"TD"
"47","03","2012052006",11.1,148,15,1007,"DB"
"48","03","2012052012",10.8,147.5,20,1007,"DB"
"49","03","2012052018",10.8,146.9,25,1004,"TD"
"50","03","2012052100",11.2,146.4,20,1007,"DB"
"51","03","2012052106",11.3,145.6,25,1004,"TD"
"52","03","2012052112",11.8,145,30,1000,"TD"
"53","03","2012052118",12.3,144.4,35,996,"TS"
"54","03","2012052200",13.4,144.2,40,993,"TS"
"55","03","2012052206",14.1,143.3,40,993,"TS"
"56","03","2012052212",14.7,142.3,45,989,"TS"
"57","03","2012052218",15.6,141.7,45,989,"TS"
"58","03","2012052300",16.3,141,50,985,"TS"
"59","03","2012052306",16.8,140.4,55,982,"TS"
"60","03","2012052306",16.8,140.4,55,982,"TS"
"61","03","2012052312",17.4,139.8,60,978,"TS"
"62","03","2012052312",17.4,139.8,60,978,"TS"
"63","03","2012052318",18.1,139.3,60,978,"TS"
"64","03","2012052318",18.1,139.3,60,978,"TS"
"65","03","2012052400",19,139.1,60,978,"TS"
"66","03","2012052400",19,139.1,60,978,"TS"
"67","03","2012052406",19.9,139,60,978,"TS"
"68","03","2012052406",19.9,139,60,978,"TS"
"69","03","2012052412",20.7,138.8,65,974,"TY"
"70","03","2012052412",20.7,138.8,65,974,"TY"
"71","03","2012052418",21.5,138.8,70,970,"TY"
"72","03","2012052418",21.5,138.8,70,970,"TY"
"73","03","2012052418",21.5,138.8,70,970,"TY"
"74","03","2012052500",22.2,139.2,75,967,"TY"
"75","03","2012052500",22.2,139.2,75,967,"TY"
"76","03","2012052500",22.2,139.2,75,967,"TY"
"77","03","2012052506",23,139.5,75,967,"TY"
"78","03","2012052506",23,139.5,75,967,"TY"
"79","03","2012052506",23,139.5,75,967,"TY"
"80","03","2012052512",23.6,139.9,80,963,"TY"
"81","03","2012052512",23.6,139.9,80,963,"TY"
"82","03","2012052512",23.6,139.9,80,963,"TY"
"83","03","2012052518",24.1,140.5,75,967,"TY"
"84","03","2012052518",24.1,140.5,75,967,"TY"
"85","03","2012052518",24.1,140.5,75,967,"TY"
"86","03","2012052600",24.6,141.2,75,967,"TY"
"87","03","2012052600",24.6,141.2,75,967,"TY"
"88","03","2012052600",24.6,141.2,75,967,"TY"
"89","03","2012052606",25,142.1,70,970,"TY"
"90","03","2012052606",25,142.1,70,970,"TY"
"91","03","2012052606",25,142.1,70,970,"TY"
"92","03","2012052612",25.6,143,65,974,"TY"
"93","03","2012052612",25.6,143,65,974,"TY"
"94","03","2012052618",26.1,144,60,978,"TS"
"95","03","2012052618",26.1,144,60,978,"TS"
"96","03","2012052700",26.8,145.1,50,985,"TS"
"97","03","2012052706",27.6,146.8,45,989,"TS"
"98","03","2012052712",28.5,148.6,40,993,"TS"
"99","03","2012052718",29.8,150.1,35,996,"EX"
"100","04","2012053100",12.4,129.5,15,1010,"DB"
"101","04","2012053106",12.2,128.5,20,1006,"DB"
"102","04","2012053112",12.5,127.5,20,1006,"DB"
"103","04","2012053118",13.4,126.9,25,1004,"TD"
"104","04","2012060100",14.3,126.4,30,1000,"TD"
"105","04","2012060106",14.9,125.6,35,996,"TS"
"106","04","2012060112",15.7,125,40,993,"TS"
"107","04","2012060118",16.2,124.7,45,989,"TS"
"108","04","2012060200",16.7,124.1,55,982,"TS"
"109","04","2012060200",16.7,124.1,55,982,"TS"
"110","04","2012060206",17.1,124.4,60,978,"TS"
"111","04","2012060206",17.1,124.4,60,978,"TS"
