"","yr_cyc_num","date_time","lat","long","vmax","mslp","typh_grade"
"1","01","2005011300",5.2,153.1,15,1006,"DB"
"2","01","2005011306",5.2,152.1,15,1006,"DB"
"3","01","2005011312",5.2,150.7,20,1004,"DB"
"4","01","2005011318",5.1,149.7,25,1002,"TD"
"5","01","2005011400",5.1,148.8,25,1002,"TD"
"6","01","2005011406",5.4,147.9,30,1000,"TD"
"7","01","2005011412",5.8,147.1,30,1000,"TD"
"8","01","2005011418",6.5,147.4,35,997,"TS"
"9","01","2005011500",7.3,147.5,35,997,"TS"
"10","01","2005011506",8.2,147.5,40,994,"TS"
"11","01","2005011512",9.3,147.5,40,994,"TS"
"12","01","2005011518",10.4,147.1,45,991,"TS"
"13","01","2005011600",11.4,146.9,45,991,"TS"
"14","01","2005011606",12.2,146.9,45,991,"TS"
"15","01","2005011612",12.9,147.1,45,991,"TS"
"16","01","2005011618",13.6,147.4,45,991,"TS"
"17","01","2005011700",14.3,147.9,45,991,"TS"
"18","01","2005011706",14.9,148.8,55,984,"TS"
"19","01","2005011706",14.9,148.8,55,984,"TS"
"20","01","2005011712",15.6,149.8,60,980,"TS"
"21","01","2005011712",15.6,149.8,60,980,"TS"
"22","01","2005011718",16.3,150.7,65,976,"TY"
"23","01","2005011718",16.3,150.7,65,976,"TY"
"24","01","2005011800",16.9,151.7,65,976,"TY"
"25","01","2005011800",16.9,151.7,65,976,"TY"
"26","01","2005011806",17.4,152.7,60,980,"TS"
"27","01","2005011806",17.4,152.7,60,980,"TS"
"28","01","2005011812",18,153.8,55,984,"TS"
"29","01","2005011812",18,153.8,55,984,"TS"
"30","01","2005011818",18.7,155.1,45,991,"TS"
"31","02","2005031200",6.2,152.8,15,1006,"TD"
"32","02","2005031206",6,151.8,15,1006,"TD"
"33","02","2005031212",6.1,150.7,20,1004,"TD"
"34","02","2005031218",6.8,149.5,20,1004,"TD"
"35","02","2005031300",7.4,148.2,20,1004,"TD"
"36","02","2005031306",8,146.9,25,1002,"TD"
"37","02","2005031312",8.5,145.5,30,1000,"TD"
"38","02","2005031318",9.2,144,30,1000,"TD"
"39","02","2005031400",10.1,142.6,30,1000,"TD"
"40","02","2005031406",10.2,141.2,35,997,"TS"
"41","02","2005031412",10.4,140,45,991,"TS"
"42","02","2005031418",10.9,138.9,50,987,"TS"
"43","02","2005031500",11.6,137.5,55,984,"TS"
"44","02","2005031506",11.9,136,55,984,"TS"
"45","02","2005031506",11.9,136,55,984,"TS"
"46","02","2005031512",12.1,134.5,60,980,"TS"
"47","02","2005031512",12.1,134.5,60,980,"TS"
"48","02","2005031518",12.1,132.9,70,972,"TY"
"49","02","2005031518",12.1,132.9,70,972,"TY"
"50","02","2005031518",12.1,132.9,70,972,"TY"
"51","02","2005031600",11.9,131.1,80,963,"TY"
"52","02","2005031600",11.9,131.1,80,963,"TY"
"53","02","2005031600",11.9,131.1,80,963,"TY"
"54","02","2005031606",11.7,129,80,963,"TY"
"55","02","2005031606",11.7,129,80,963,"TY"
"56","02","2005031612",11.4,126.8,80,963,"TY"
"57","02","2005031612",11.4,126.8,80,963,"TY"
"58","02","2005031618",11,125,75,967,"TY"
"59","02","2005031618",11,125,75,967,"TY"
"60","02","2005031700",11,123.1,55,984,"TS"
"61","02","2005031700",11,123.1,55,984,"TS"
"62","02","2005031706",11.6,121.3,45,991,"TS"
"63","02","2005031712",12.3,120,40,994,"TS"
"64","02","2005031718",12.8,118.5,25,1002,"TD"
"65","03","2005041618",6.9,150.8,15,1006,"DB"
"66","03","2005041700",7,150.5,15,1006,"DB"
"67","03","2005041706",7.3,150,15,1006,"DB"
"68","03","2005041712",7.8,149.6,20,1004,"DB"
"69","03","2005041718",8.5,149.3,25,1002,"TD"
"70","03","2005041800",9.2,148.7,25,1002,"TD"
"71","03","2005041806",9.8,147.9,25,1002,"TD"
"72","03","2005041812",10.1,147,25,1002,"TD"
"73","03","2005041818",10.1,146,25,1002,"TD"
"74","03","2005041900",9.8,145.1,25,1002,"TD"
"75","03","2005041906",9.5,144.5,25,1002,"TD"
"76","03","2005041912",9.2,143.9,25,1002,"TD"
"77","03","2005041918",8.7,143.5,25,1002,"TD"
"78","03","2005042000",8.3,143.3,25,1002,"TD"
"79","03","2005042006",8,142.9,25,1002,"TD"
"80","03","2005042012",8,142.3,25,1002,"TD"
"81","03","2005042018",8,141.8,25,1002,"TD"
"82","03","2005042100",8.1,141,25,1002,"TD"
"83","03","2005042106",8.5,140.2,25,1002,"TD"
"84","03","2005042112",9.2,139.4,25,1002,"TD"
"85","03","2005042118",10,138.4,25,1002,"TD"
"86","03","2005042200",10.7,137.2,25,1004,"TD"
"87","03","2005042206",11.2,135.8,30,1000,"TD"
"88","03","2005042212",11.4,134.5,30,1000,"TD"
