"","yr_cyc_num","date_time","lat","long","vmax","mslp","typh_grade"
"1","01","2011040100",8.9,111.8,15,1010,"DB"
"2","01","2011040106",8.7,111.7,20,1007,"DB"
"3","01","2011040112",8.8,111.6,20,1007,"DB"
"4","01","2011040118",8.8,111.7,20,1005,"DB"
"5","01","2011040200",9,111.5,25,1004,"TD"
"6","01","2011040206",9.3,111.4,25,1004,"TD"
"7","01","2011040212",9.5,111.6,30,1000,"TD"
"8","01","2011040218",9.5,111.8,30,1000,"TD"
"9","01","2011040300",9.3,111.8,25,1004,"TD"
"10","01","2011040306",9,111.9,20,1007,"DB"
"11","01","2011040312",8.8,112.1,20,1007,"DB"
"12","01","2011040318",8.7,112.5,15,1010,"DB"
"13","02","2011040212",10.2,130.5,20,1007,"DB"
"14","02","2011040218",9.7,130.5,20,1004,"DB"
"15","02","2011040300",9.5,131,20,1004,"DB"
"16","02","2011040306",9.5,131.8,20,1007,"DB"
"17","02","2011040312",10.2,132.6,20,1007,"DB"
"18","02","2011040318",10.9,133.5,20,1004,"DB"
"19","02","2011040400",11.6,134.3,20,1005,"DB"
"20","02","2011040406",12.4,135.1,20,1007,"DB"
"21","02","2011040412",13,136.3,20,1007,"DB"
"22","02","2011040418",14,137.8,25,1004,"TD"
"23","02","2011040500",15.2,139.3,30,1000,"TD"
"24","02","2011040506",16.1,141.2,30,1000,"TD"
"25","02","2011040512",16.7,143.1,30,1000,"TD"
"26","02","2011040518",17,145,25,1004,"TD"
"27","02","2011040600",17.7,146.9,20,1007,"DB"
"28","03","2011050518",10.5,129,20,1006,"DB"
"29","03","2011050600",11.1,128.9,20,1007,"DB"
"30","03","2011050606",11.5,128.4,30,1000,"TD"
"31","03","2011050612",11.9,127.9,30,1000,"TD"
"32","03","2011050618",12.3,127.4,30,1000,"TD"
"33","03","2011050700",12.6,126.9,35,996,"TS"
"34","03","2011050706",12.9,126.2,40,993,"TS"
"35","03","2011050712",13.3,125.4,45,989,"TS"
"36","03","2011050718",13.6,124.7,45,989,"TS"
"37","03","2011050800",14,124.1,50,985,"TS"
"38","03","2011050800",14,124.1,50,985,"TS"
"39","03","2011050806",14.5,123.7,50,985,"TS"
"40","03","2011050812",15.1,123.3,50,985,"TS"
"41","03","2011050818",15.7,122.8,50,985,"TS"
"42","03","2011050900",16.5,122.5,45,989,"TS"
"43","03","2011050906",17.4,122.3,40,993,"TS"
"44","03","2011050912",18.2,122.3,40,993,"TS"
"45","03","2011050918",19.2,122.1,40,993,"TS"
"46","03","2011051000",20.2,122,35,996,"TS"
"47","03","2011051006",21.3,122.8,35,996,"TS"
"48","03","2011051012",22.4,123.9,35,996,"TS"
"49","03","2011051018",23.5,125,35,996,"TS"
"50","03","2011051100",25.1,126.1,35,996,"TS"
"51","03","2011051106",26.5,127.6,35,996,"TS"
"52","03","2011051112",28,129.5,35,997,"TS"
"53","03","2011051118",29.7,132.1,35,996,"TS"
"54","03","2011051200",31.3,134.6,35,996,"TS"
"55","03","2011051206",32.8,138.4,30,1000,"EX"
"56","04","2011052000",8.9,140.7,20,1006,"DB"
"57","04","2011052006",8.9,140,20,1007,"DB"
"58","04","2011052012",8.7,139.4,30,1000,"TD"
"59","04","2011052018",9,139.1,30,1000,"TD"
"60","04","2011052100",8.8,138.6,30,1000,"TD"
"61","04","2011052106",9.1,138.1,30,1000,"TD"
"62","04","2011052112",9.4,137.7,35,996,"TS"
"63","04","2011052118",9.6,137.3,40,993,"TS"
"64","04","2011052200",9.8,137,45,989,"TS"
"65","04","2011052206",10,136.6,50,985,"TS"
"66","04","2011052212",10.4,135.8,55,982,"TS"
"67","04","2011052212",10.4,135.8,55,982,"TS"
"68","04","2011052218",10.7,134.8,55,982,"TS"
"69","04","2011052218",10.7,134.8,55,982,"TS"
"70","04","2011052300",11,133.8,60,978,"TS"
"71","04","2011052300",11,133.8,60,978,"TS"
"72","04","2011052306",11.3,133.1,60,978,"TS"
"73","04","2011052306",11.3,133.1,60,978,"TS"
"74","04","2011052312",11.5,132.4,60,978,"TS"
"75","04","2011052312",11.5,132.4,60,978,"TS"
"76","04","2011052318",11.7,131.7,65,974,"TY"
"77","04","2011052318",11.7,131.7,65,974,"TY"
"78","04","2011052400",12,131.1,65,974,"TY"
"79","04","2011052400",12,131.1,65,974,"TY"
"80","04","2011052406",12.2,130.2,65,974,"TY"
"81","04","2011052406",12.2,130.2,65,974,"TY"
"82","04","2011052412",12.2,129.4,70,970,"TY"
"83","04","2011052412",12.2,129.4,70,970,"TY"
"84","04","2011052412",12.2,129.4,70,970,"TY"
"85","04","2011052418",12.1,128.7,80,963,"TY"
"86","04","2011052418",12.1,128.7,80,963,"TY"
"87","04","2011052418",12.1,128.7,80,963,"TY"
"88","04","2011052500",12.2,128.2,90,956,"TY"
"89","04","2011052500",12.2,128.2,90,956,"TY"
"90","04","2011052500",12.2,128.2,90,956,"TY"
"91","04","2011052506",12.7,127.9,105,944,"TY"
"92","04","2011052506",12.7,127.9,105,944,"TY"
"93","04","2011052506",12.7,127.9,105,944,"TY"
"94","04","2011052512",13.2,127.6,115,937,"TY"
"95","04","2011052512",13.2,127.6,115,937,"TY"
"96","04","2011052512",13.2,127.6,115,937,"TY"
"97","04","2011052518",13.8,127.2,120,933,"TY"
"98","04","2011052518",13.8,127.2,120,933,"TY"
"99","04","2011052518",13.8,127.2,120,933,"TY"
"100","04","2011052600",14.7,126.5,125,929,"TY"
"101","04","2011052600",14.7,126.5,125,929,"TY"
"102","04","2011052600",14.7,126.5,125,929,"TY"
"103","04","2011052606",15.6,125.8,140,918,"ST"
"104","04","2011052606",15.6,125.8,140,918,"ST"
"105","04","2011052606",15.6,125.8,140,918,"ST"
"106","04","2011052612",16.3,125,140,918,"ST"
"107","04","2011052612",16.3,125,140,918,"ST"
"108","04","2011052612",16.3,125,140,918,"ST"
"109","04","2011052618",17.2,124.4,140,918,"ST"
"110","04","2011052618",17.2,124.4,140,918,"ST"
"111","04","2011052618",17.2,124.4,140,918,"ST"
"112","04","2011052700",18.2,123.9,140,918,"ST"
"113","04","2011052700",18.2,123.9,140,918,"ST"
"114","04","2011052700",18.2,123.9,140,918,"ST"
"115","04","2011052706",19.2,123.4,135,922,"ST"
"116","04","2011052706",19.2,123.4,135,922,"ST"
"117","04","2011052706",19.2,123.4,135,922,"ST"
"118","04","2011052712",20.4,123.1,125,929,"TY"
"119","04","2011052712",20.4,123.1,125,929,"TY"
"120","04","2011052712",20.4,123.1,125,929,"TY"
"121","04","2011052718",21.5,123.3,115,937,"TY"
"122","04","2011052718",21.5,123.3,115,937,"TY"
"123","04","2011052718",21.5,123.3,115,937,"TY"
"124","04","2011052800",23,123.9,100,948,"TY"
"125","04","2011052800",23,123.9,100,948,"TY"
"126","04","2011052800",23,123.9,100,948,"TY"
"127","04","2011052806",24.7,125,90,956,"TY"
"128","04","2011052806",24.7,125,90,956,"TY"
"129","04","2011052806",24.7,125,90,956,"TY"
"130","04","2011052812",26.5,126.9,80,963,"TY"
"131","04","2011052812",26.5,126.9,80,963,"TY"
"132","04","2011052812",26.5,126.9,80,963,"TY"
"133","04","2011052818",28.6,129.2,65,974,"TY"
"134","04","2011052818",28.6,129.2,65,974,"TY"
"135","04","2011052900",30.7,131.5,55,982,"TS"
"136","04","2011052900",30.7,131.5,55,982,"TS"
"137","04","2011052906",32.9,134.3,50,985,"EX"
"138","04","2011052912",34.4,136.6,30,1000,"EX"
"139","05","2011060800",13.4,121.5,20,1007,"DB"
"140","05","2011060806",13.8,121,25,1004,"TD"
"141","05","2011060812",14.2,120.5,25,1004,"TD"
"142","05","2011060818",14.6,120,25,1004,"TD"
"143","05","2011060900",15,119.6,25,1003,"TD"
"144","05","2011060906",15.8,118.9,25,1004,"TD"
"145","05","2011060912",16.7,118.3,25,1004,"TD"
"146","05","2011060918",17.8,117.9,30,1000,"TD"
"147","05","2011061000",19,117.6,30,1000,"TD"
"148","05","2011061006",20.1,117.2,30,1000,"TD"
"149","05","2011061012",21.4,116.9,30,1000,"TD"
"150","05","2011061018",22.6,116.9,30,1000,"TD"
"151","05","2011061100",23.7,117.1,25,1002,"TD"
"152","05","2011061106",25.1,117.7,20,1007,"DB"
"153","06","2011061606",7.9,129,15,1006,"DB"
"154","06","2011061612",8.6,129.3,20,1007,"DB"
"155","06","2011061618",9.1,129.6,25,1004,"TD"
"156","06","2011061700",10,129.1,25,1004,"TD"
"157","06","2011061706",10.9,128.5,25,1004,"TD"
"158","06","2011061712",11.8,127.5,25,1004,"TD"
"159","06","2011061718",12.6,126.8,25,1004,"TD"
"160","06","2011061800",13.6,126.4,25,1004,"TD"
"161","06","2011061806",14.3,125.7,25,1004,"TD"
"162","06","2011061812",15.1,125.1,25,1004,"TD"
"163","06","2011061818",16,124.6,25,1004,"TD"
"164","06","2011061900",16.9,124.3,25,1004,"TD"
"165","06","2011061906",17.7,123.4,25,1004,"TD"
"166","06","2011061912",18.8,122.7,25,1004,"TD"
"167","06","2011061918",19.6,121.5,25,1004,"TD"
"168","06","2011062000",20.2,120.1,25,1004,"TD"
"169","06","2011062006",20.5,118.7,20,1007,"DB"
"170","06","2011062012",20.4,117.7,20,1007,"DB"
"171","06","2011062018",19.6,117.6,25,1004,"TD"
"172","06","2011062100",19.4,116.3,25,1004,"TD"
"173","06","2011062106",18.9,115.3,25,1004,"TD"
"174","06","2011062112",18.5,114.4,30,1000,"TD"
"175","06","2011062118",19.3,113.8,25,1004,"TD"
"176","06","2011062200",19.9,113.4,30,1000,"TD"
