"","yr_cyc_num","date_time","lat","long","vmax","mslp","typh_grade"
"1","01","2006030106",3.6,141,15,1006,"DB"
"2","01","2006030112",3.7,140.5,15,1006,"DB"
"3","01","2006030118",3.9,140.1,15,1006,"DB"
"4","01","2006030200",3.9,139.7,15,1006,"DB"
"5","01","2006030206",4.1,139.4,15,1006,"DB"
"6","01","2006030212",4.2,139.1,20,1004,"DB"
"7","01","2006030218",4.4,138.9,20,1004,"DB"
"8","01","2006030300",4.6,138.7,20,1004,"DB"
"9","01","2006030306",4.8,138.6,20,1004,"DB"
"10","01","2006030312",5,138.5,25,1002,"DB"
"11","01","2006030318",5.2,138.4,25,1002,"DB"
"12","01","2006030400",5.4,138.3,30,1000,"TD"
"13","01","2006030406",5.8,138.4,35,997,"TS"
"14","01","2006030412",6.4,138.5,35,997,"TS"
"15","01","2006030418",6.8,138.5,35,997,"TS"
"16","01","2006030500",7,138.3,35,997,"TS"
"17","01","2006030506",7,138,35,997,"TS"
"18","01","2006030512",6.8,137.6,35,997,"TS"
"19","01","2006030518",6.2,137.3,25,1002,"TD"
"20","01","2006030600",5.3,136.9,25,1002,"TD"
"21","01","2006030606",4.6,136.2,25,1002,"TD"
"22","01","2006030612",4.2,135.6,25,1002,"TD"
"23","01","2006030618",4.1,135,25,1002,"TD"
"24","01","2006030700",4,134.4,20,1004,"DB"
"25","02","2006050718",8.8,137.6,15,1006,"DB"
"26","02","2006050800",8.8,136.8,20,1004,"DB"
"27","02","2006050806",8.7,136.2,15,1006,"DB"
"28","02","2006050812",8.5,135.6,20,1004,"DB"
"29","02","2006050818",8.2,134.7,25,1002,"DB"
"30","02","2006050900",8,133.7,35,997,"TS"
"31","02","2006050906",8.1,132.7,35,997,"TS"
"32","02","2006050912",8.4,131.9,40,994,"TS"
"33","02","2006050918",8.9,131.2,45,991,"TS"
"34","02","2006051000",9.3,130.4,55,984,"TS"
"35","02","2006051000",9.3,130.4,55,984,"TS"
"36","02","2006051006",9.7,129.7,55,984,"TS"
"37","02","2006051006",9.7,129.7,55,984,"TS"
"38","02","2006051012",10,129.2,60,980,"TS"
"39","02","2006051012",10,129.2,60,980,"TS"
"40","02","2006051018",10.5,128.6,75,967,"TY"
"41","02","2006051018",10.5,128.6,75,967,"TY"
"42","02","2006051018",10.5,128.6,75,967,"TY"
"43","02","2006051100",11,127.9,75,967,"TY"
"44","02","2006051100",11,127.9,75,967,"TY"
"45","02","2006051100",11,127.9,75,967,"TY"
"46","02","2006051106",11.5,126.8,75,967,"TY"
"47","02","2006051106",11.5,126.8,75,967,"TY"
"48","02","2006051106",11.5,126.8,75,967,"TY"
"49","02","2006051112",12.1,125.6,75,967,"TY"
"50","02","2006051112",12.1,125.6,75,967,"TY"
"51","02","2006051112",12.1,125.6,75,967,"TY"
"52","02","2006051118",12.5,124.5,65,976,"TY"
"53","02","2006051118",12.5,124.5,65,976,"TY"
"54","02","2006051200",12.8,123.5,65,976,"TY"
"55","02","2006051200",12.8,123.5,65,976,"TY"
"56","02","2006051206",13,122.6,75,967,"TY"
"57","02","2006051206",13,122.6,75,967,"TY"
"58","02","2006051206",13,122.6,75,967,"TY"
"59","02","2006051212",12.9,121.8,85,958,"TY"
"60","02","2006051212",12.9,121.8,85,958,"TY"
"61","02","2006051212",12.9,121.8,85,958,"TY"
"62","02","2006051218",13,121.2,85,958,"TY"
"63","02","2006051218",13,121.2,85,958,"TY"
"64","02","2006051218",13,121.2,85,958,"TY"
"65","02","2006051300",13.5,120.5,75,967,"TY"
"66","02","2006051300",13.5,120.5,75,967,"TY"
"67","02","2006051300",13.5,120.5,75,967,"TY"
"68","02","2006051306",13.8,119.6,75,967,"TY"
"69","02","2006051306",13.8,119.6,75,967,"TY"
"70","02","2006051306",13.8,119.6,75,967,"TY"
"71","02","2006051312",13.9,118.9,80,963,"TY"
"72","02","2006051312",13.9,118.9,80,963,"TY"
"73","02","2006051312",13.9,118.9,80,963,"TY"
"74","02","2006051318",13.8,118.2,80,963,"TY"
"75","02","2006051318",13.8,118.2,80,963,"TY"
"76","02","2006051318",13.8,118.2,80,963,"TY"
"77","02","2006051400",13.7,117.5,90,954,"TY"
"78","02","2006051400",13.7,117.5,90,954,"TY"
"79","02","2006051400",13.7,117.5,90,954,"TY"
"80","02","2006051406",13.9,116.6,100,944,"TY"
"81","02","2006051406",13.9,116.6,100,944,"TY"
"82","02","2006051406",13.9,116.6,100,944,"TY"
"83","02","2006051412",13.9,116,115,927,"TY"
"84","02","2006051412",13.9,116,115,927,"TY"
"85","02","2006051412",13.9,116,115,927,"TY"
"86","02","2006051418",13.8,115.5,120,922,"TY"
"87","02","2006051418",13.8,115.5,120,922,"TY"
"88","02","2006051418",13.8,115.5,120,922,"TY"
"89","02","2006051500",14.2,115.3,125,916,"TY"
"90","02","2006051500",14.2,115.3,125,916,"TY"
"91","02","2006051500",14.2,115.3,125,916,"TY"
"92","02","2006051506",14.8,115.3,120,922,"TY"
"93","02","2006051506",14.8,115.3,120,922,"TY"
"94","02","2006051506",14.8,115.3,120,922,"TY"
"95","02","2006051512",15.4,115.3,115,927,"TY"
"96","02","2006051512",15.4,115.3,115,927,"TY"
"97","02","2006051512",15.4,115.3,115,927,"TY"
"98","02","2006051518",16.1,115,115,927,"TY"
"99","02","2006051518",16.1,115,115,927,"TY"
"100","02","2006051518",16.1,115,115,927,"TY"
"101","02","2006051600",16.9,114.8,115,927,"TY"
"102","02","2006051600",16.9,114.8,115,927,"TY"
"103","02","2006051600",16.9,114.8,115,927,"TY"
"104","02","2006051606",17.8,114.8,110,933,"TY"
"105","02","2006051606",17.8,114.8,110,933,"TY"
"106","02","2006051606",17.8,114.8,110,933,"TY"
"107","02","2006051612",18.8,115.2,105,938,"TY"
"108","02","2006051612",18.8,115.2,105,938,"TY"
"109","02","2006051612",18.8,115.2,105,938,"TY"
"110","02","2006051618",19.6,115.4,105,938,"TY"
"111","02","2006051618",19.6,115.4,105,938,"TY"
"112","02","2006051618",19.6,115.4,105,938,"TY"
"113","02","2006051700",20.4,115.6,100,944,"TY"
"114","02","2006051700",20.4,115.6,100,944,"TY"
"115","02","2006051700",20.4,115.6,100,944,"TY"
"116","02","2006051706",21.3,116,95,949,"TY"
"117","02","2006051706",21.3,116,95,949,"TY"
"118","02","2006051706",21.3,116,95,949,"TY"
"119","02","2006051712",22.5,116.6,90,954,"TY"
"120","02","2006051712",22.5,116.6,90,954,"TY"
"121","02","2006051712",22.5,116.6,90,954,"TY"
"122","02","2006051718",23.6,117.2,75,967,"TY"
"123","02","2006051718",23.6,117.2,75,967,"TY"
"124","02","2006051718",23.6,117.2,75,967,"TY"
"125","02","2006051800",24.6,118.1,45,991,"EX"
"126","02","2006051806",26.1,119.3,20,1004,"EX"
"127","02","2006051812",28.3,120.8,20,1004,"EX"
"128","02","2006051818",30.5,123,20,1004,"EX"
"129","02","2006051900",31.4,124.2,20,1004,"TD"
"130","03","2006062218",8.2,134.5,15,1006,"DB"
"131","03","2006062300",8.5,133.4,15,1006,"DB"
