"","yr_cyc_num","date_time","lat","long","vmax","mslp","typh_grade"
"1","01","2015011206",8.6,145.9,15,1010,"DB"
"2","01","2015011212",8.7,144.7,20,1003,"DB"
"3","01","2015011218",8.8,143.6,20,1004,"DB"
"4","01","2015011300",8.7,142.9,20,1002,"DB"
"5","01","2015011306",8.5,142.5,20,1007,"DB"
"6","01","2015011312",8.8,141.7,25,1004,"TD"
"7","01","2015011318",9.3,140.8,25,1004,"TD"
"8","01","2015011400",10,139.8,30,1000,"TD"
"9","01","2015011406",10.4,138.4,30,1000,"TD"
"10","01","2015011412",10.9,137.1,30,1000,"TD"
"11","01","2015011418",11.3,135.7,30,1000,"TD"
"12","01","2015011500",11.6,134.7,35,996,"TS"
"13","01","2015011506",11.7,133.7,35,996,"TS"
"14","01","2015011512",11.6,132.7,35,996,"TS"
"15","01","2015011518",11.5,131.8,35,996,"TS"
"16","01","2015011600",11.4,130.9,40,993,"TS"
"17","01","2015011606",11.4,129.9,45,989,"TS"
"18","01","2015011612",11.3,128.7,50,985,"TS"
"19","01","2015011618",11.3,127.9,65,974,"TY"
"20","01","2015011618",11.3,127.9,65,974,"TY"
"21","01","2015011700",11.5,126.8,70,970,"TY"
"22","01","2015011700",11.5,126.8,70,970,"TY"
"23","01","2015011700",11.5,126.8,70,970,"TY"
"24","01","2015011706",11.9,125.9,65,974,"TY"
"25","01","2015011706",11.9,125.9,65,974,"TY"
"26","01","2015011706",11.9,125.9,65,974,"TY"
"27","01","2015011712",12.3,125.1,55,982,"TS"
"28","01","2015011712",12.3,125.1,55,982,"TS"
"29","01","2015011718",12.7,124.2,50,985,"TS"
"30","01","2015011800",13.5,123.5,40,993,"TS"
"31","01","2015011806",14.1,123,35,996,"TS"
"32","01","2015011812",14.9,123.1,30,1000,"TD"
"33","01","2015011818",15.7,123.1,30,1000,"TD"
"34","01","2015011900",16.4,122.9,30,1000,"TD"
"35","01","2015011906",16.9,123.1,25,1004,"TD"
"36","01","2015011912",16.8,123.4,20,1007,"DB"
"37","01","2015011918",16.8,123.9,15,1010,"DB"
"38","01","2015012000",16.8,124.5,15,1010,"DB"
"39","02","2015020618",9.5,157.8,20,1005,"DB"
"40","02","2015020700",9.9,157.8,25,1004,"TD"
"41","02","2015020706",10.3,157.8,25,1004,"TD"
"42","02","2015020712",10.8,157.8,30,1000,"TD"
"43","02","2015020718",11.6,157.7,35,996,"TS"
"44","02","2015020800",12,157.6,40,993,"TS"
"45","02","2015020806",12.1,157.4,50,985,"TS"
"46","02","2015020809",12.2,157.1,55,982,"TS"
"47","02","2015020812",11.9,156.8,55,982,"TS"
"48","02","2015020812",11.9,156.8,55,982,"TS"
"49","02","2015020815",11.7,157,60,978,"TS"
"50","02","2015020815",11.7,157,60,978,"TS"
"51","02","2015020818",11.9,157.1,60,978,"TS"
"52","02","2015020818",11.9,157.1,60,978,"TS"
"53","02","2015020821",12,157,65,974,"TY"
"54","02","2015020821",12,157,65,974,"TY"
"55","02","2015020900",12.2,156.8,65,974,"TY"
"56","02","2015020900",12.2,156.8,65,974,"TY"
"57","02","2015020900",12.2,156.8,65,974,"TY"
"58","02","2015020906",12.4,156.2,70,970,"TY"
"59","02","2015020906",12.4,156.2,70,970,"TY"
"60","02","2015020906",12.4,156.2,70,970,"TY"
"61","02","2015020912",12.5,155.7,75,967,"TY"
"62","02","2015020912",12.5,155.7,75,967,"TY"
"63","02","2015020912",12.5,155.7,75,967,"TY"
"64","02","2015020918",13.1,155.2,85,959,"TY"
"65","02","2015020918",13.1,155.2,85,959,"TY"
"66","02","2015020918",13.1,155.2,85,959,"TY"
"67","02","2015021000",13.6,154.7,100,948,"TY"
"68","02","2015021000",13.6,154.7,100,948,"TY"
"69","02","2015021000",13.6,154.7,100,948,"TY"
"70","02","2015021006",14.2,154.2,130,926,"ST"
"71","02","2015021006",14.2,154.2,130,926,"ST"
"72","02","2015021006",14.2,154.2,130,926,"ST"
"73","02","2015021012",14.7,154.1,110,941,"TY"
"74","02","2015021012",14.7,154.1,110,941,"TY"
"75","02","2015021012",14.7,154.1,110,941,"TY"
"76","02","2015021018",15.1,153.6,85,959,"TY"
"77","02","2015021018",15.1,153.6,85,959,"TY"
"78","02","2015021018",15.1,153.6,85,959,"TY"
"79","02","2015021100",15.3,153.1,65,974,"TY"
"80","02","2015021106",15.5,152.8,45,989,"TS"
"81","02","2015021112",16,152.5,30,1000,"TD"
"82","02","2015021118",16.5,152.2,25,1004,"TD"
"83","02","2015021200",16.7,152.2,20,1007,"DB"
"84","03","2015031100",6.8,170.6,20,1002,"DB"
"85","03","2015031106",6.7,169.6,25,1004,"TD"
"86","03","2015031112",6.8,168.9,30,1000,"TD"
"87","03","2015031118",7,168,35,996,"TS"
"88","03","2015031200",7.6,166.9,35,996,"TS"
"89","03","2015031206",8.2,165.9,35,996,"TS"
"90","03","2015031212",8.4,164,35,996,"TS"
"91","03","2015031218",8.6,162.8,40,993,"TS"
"92","03","2015031300",9,161.3,40,993,"TS"
"93","03","2015031306",9.5,160.1,40,993,"TS"
"94","03","2015031312",10.2,158.7,45,989,"TS"
"95","03","2015031318",11.2,156.9,50,985,"TS"
"96","03","2015031400",12,155,50,985,"TS"
"97","03","2015031406",12.7,153.3,50,985,"TS"
